2021-05-07 14:14:46,499 - Start training !
2021-05-07 14:14:46,499 - Start training ... 

2021-05-07 23:07:47,314 - [TRAIN] TOTAL STEP: 117359/1655100	 cls loss: 3.350	 iou loss: 3.553	 avg loss: 4.140517	 lr: 0.010000
2021-05-07 23:07:51,289 - [TRAIN] TOTAL STEP: 117379/1655100	 cls loss: 2.417	 iou loss: 1.816	 avg loss: 4.141723	 lr: 0.010000
2021-05-07 23:07:55,246 - [TRAIN] TOTAL STEP: 117399/1655100	 cls loss: 1.725	 iou loss: 1.484	 avg loss: 4.144663	 lr: 0.010000
2021-05-07 23:07:59,194 - [TRAIN] TOTAL STEP: 117419/1655100	 cls loss: 1.576	 iou loss: 1.961	 avg loss: 4.140610	 lr: 0.010000
2021-05-07 23:08:03,043 - [TRAIN] TOTAL STEP: 117439/1655100	 cls loss: 1.437	 iou loss: 1.404	 avg loss: 4.137222	 lr: 0.010000
2021-05-07 23:08:06,992 - [TRAIN] TOTAL STEP: 117459/1655100	 cls loss: 4.190	 iou loss: 2.391	 avg loss: 4.137858	 lr: 0.010000
2021-05-07 23:08:10,925 - [TRAIN] TOTAL STEP: 117479/1655100	 cls loss: 2.167	 iou loss: 2.078	 avg loss: 4.142986	 lr: 0.010000
2021-05-07 23:08:14,911 - [TRAIN] TOTAL STEP: 117499/1655100	 cls loss: 2.627	 iou loss: 0.862	 avg loss: 4.146906	 lr: 0.010000
2021-05-07 23:08:18,846 - [TRAIN] TOTAL STEP: 117519/1655100	 cls loss: 1.591	 iou loss: 1.527	 avg loss: 4.145751	 lr: 0.010000
2021-05-07 23:08:22,769 - [TRAIN] TOTAL STEP: 117539/1655100	 cls loss: 1.727	 iou loss: 2.363	 avg loss: 4.149446	 lr: 0.010000
2021-05-07 23:08:26,786 - [TRAIN] TOTAL STEP: 117559/1655100	 cls loss: 2.056	 iou loss: 1.397	 avg loss: 4.153899	 lr: 0.010000
2021-05-07 23:08:30,750 - [TRAIN] TOTAL STEP: 117579/1655100	 cls loss: 2.429	 iou loss: 2.285	 avg loss: 4.154149	 lr: 0.010000
2021-05-07 23:08:34,792 - [TRAIN] TOTAL STEP: 117599/1655100	 cls loss: 2.630	 iou loss: 1.371	 avg loss: 4.151522	 lr: 0.010000
2021-05-07 23:08:38,767 - [TRAIN] TOTAL STEP: 117619/1655100	 cls loss: 2.876	 iou loss: 2.253	 avg loss: 4.152292	 lr: 0.010000
2021-05-07 23:08:42,677 - [TRAIN] TOTAL STEP: 117639/1655100	 cls loss: 1.900	 iou loss: 0.692	 avg loss: 4.150977	 lr: 0.010000
2021-05-07 23:08:46,657 - [TRAIN] TOTAL STEP: 117659/1655100	 cls loss: 1.843	 iou loss: 1.943	 avg loss: 4.147475	 lr: 0.010000
2021-05-07 23:08:50,561 - [TRAIN] TOTAL STEP: 117679/1655100	 cls loss: 2.975	 iou loss: 0.718	 avg loss: 4.150734	 lr: 0.010000
2021-05-07 23:08:54,456 - [TRAIN] TOTAL STEP: 117699/1655100	 cls loss: 2.414	 iou loss: 1.047	 avg loss: 4.149536	 lr: 0.010000
2021-05-07 23:08:58,374 - [TRAIN] TOTAL STEP: 117719/1655100	 cls loss: 2.052	 iou loss: 0.998	 avg loss: 4.150218	 lr: 0.010000
2021-05-07 23:09:02,287 - [TRAIN] TOTAL STEP: 117739/1655100	 cls loss: 1.349	 iou loss: 0.334	 avg loss: 4.147658	 lr: 0.010000
2021-05-07 23:09:06,215 - [TRAIN] TOTAL STEP: 117759/1655100	 cls loss: 4.927	 iou loss: 0.688	 avg loss: 4.154080	 lr: 0.010000
2021-05-07 23:09:10,121 - [TRAIN] TOTAL STEP: 117779/1655100	 cls loss: 1.332	 iou loss: 1.870	 avg loss: 4.151085	 lr: 0.010000
2021-05-07 23:09:14,015 - [TRAIN] TOTAL STEP: 117799/1655100	 cls loss: 2.306	 iou loss: 1.396	 avg loss: 4.151185	 lr: 0.010000
2021-05-07 23:09:17,884 - [TRAIN] TOTAL STEP: 117819/1655100	 cls loss: 1.499	 iou loss: 1.484	 avg loss: 4.150274	 lr: 0.010000
2021-05-07 23:09:21,824 - [TRAIN] TOTAL STEP: 117839/1655100	 cls loss: 2.535	 iou loss: 2.454	 avg loss: 4.151367	 lr: 0.010000
2021-05-07 23:09:25,754 - [TRAIN] TOTAL STEP: 117859/1655100	 cls loss: 2.267	 iou loss: 1.918	 avg loss: 4.152378	 lr: 0.010000
2021-05-07 23:09:29,744 - [TRAIN] TOTAL STEP: 117879/1655100	 cls loss: 2.058	 iou loss: 2.513	 avg loss: 4.152359	 lr: 0.010000
2021-05-07 23:09:33,693 - [TRAIN] TOTAL STEP: 117899/1655100	 cls loss: 2.916	 iou loss: 0.485	 avg loss: 4.153607	 lr: 0.010000
2021-05-07 23:09:37,672 - [TRAIN] TOTAL STEP: 117919/1655100	 cls loss: 3.567	 iou loss: 4.908	 avg loss: 4.158717	 lr: 0.010000
2021-05-07 23:09:41,562 - [TRAIN] TOTAL STEP: 117939/1655100	 cls loss: 1.845	 iou loss: 2.585	 avg loss: 4.163495	 lr: 0.010000
2021-05-07 23:09:45,454 - [TRAIN] TOTAL STEP: 117959/1655100	 cls loss: 2.381	 iou loss: 2.099	 avg loss: 4.167417	 lr: 0.010000
2021-05-07 23:09:49,388 - [TRAIN] TOTAL STEP: 117979/1655100	 cls loss: 1.985	 iou loss: 2.646	 avg loss: 4.170306	 lr: 0.010000
2021-05-07 23:09:53,181 - [TRAIN] TOTAL STEP: 117999/1655100	 cls loss: 2.771	 iou loss: 3.157	 avg loss: 4.171353	 lr: 0.010000
2021-05-07 23:09:57,100 - [TRAIN] TOTAL STEP: 118019/1655100	 cls loss: 1.336	 iou loss: 1.350	 avg loss: 4.168781	 lr: 0.010000
2021-05-07 23:10:01,077 - [TRAIN] TOTAL STEP: 118039/1655100	 cls loss: 3.303	 iou loss: 2.787	 avg loss: 4.171714	 lr: 0.010000
2021-05-07 23:10:05,082 - [TRAIN] TOTAL STEP: 118059/1655100	 cls loss: 1.253	 iou loss: 1.015	 avg loss: 4.167708	 lr: 0.010000
2021-05-07 23:10:09,007 - [TRAIN] TOTAL STEP: 118079/1655100	 cls loss: 2.427	 iou loss: 1.167	 avg loss: 4.163965	 lr: 0.010000
2021-05-07 23:10:12,966 - [TRAIN] TOTAL STEP: 118099/1655100	 cls loss: 2.060	 iou loss: 4.475	 avg loss: 4.163587	 lr: 0.010000
2021-05-07 23:10:16,902 - [TRAIN] TOTAL STEP: 118119/1655100	 cls loss: 1.779	 iou loss: 2.073	 avg loss: 4.162069	 lr: 0.010000
2021-05-07 23:10:20,746 - [TRAIN] TOTAL STEP: 118139/1655100	 cls loss: 2.797	 iou loss: 0.730	 avg loss: 4.163575	 lr: 0.010000
2021-05-07 23:10:24,620 - [TRAIN] TOTAL STEP: 118159/1655100	 cls loss: 4.802	 iou loss: 1.764	 avg loss: 4.162629	 lr: 0.010000
2021-05-07 23:10:28,508 - [TRAIN] TOTAL STEP: 118179/1655100	 cls loss: 2.807	 iou loss: 2.721	 avg loss: 4.156550	 lr: 0.010000
2021-05-07 23:10:32,466 - [TRAIN] TOTAL STEP: 118199/1655100	 cls loss: 1.660	 iou loss: 1.806	 avg loss: 4.159253	 lr: 0.010000
2021-05-07 23:10:36,425 - [TRAIN] TOTAL STEP: 118219/1655100	 cls loss: 1.063	 iou loss: 1.771	 avg loss: 4.157938	 lr: 0.010000
2021-05-07 23:10:40,323 - [TRAIN] TOTAL STEP: 118239/1655100	 cls loss: 3.485	 iou loss: 2.603	 avg loss: 4.164417	 lr: 0.010000
2021-05-07 23:10:44,298 - [TRAIN] TOTAL STEP: 118259/1655100	 cls loss: 1.387	 iou loss: 2.093	 avg loss: 4.161321	 lr: 0.010000
2021-05-07 23:10:48,161 - [TRAIN] TOTAL STEP: 118279/1655100	 cls loss: 1.106	 iou loss: 0.702	 avg loss: 4.165147	 lr: 0.010000
2021-05-07 23:10:52,079 - [TRAIN] TOTAL STEP: 118299/1655100	 cls loss: 3.098	 iou loss: 1.815	 avg loss: 4.163868	 lr: 0.010000
2021-05-07 23:10:56,002 - [TRAIN] TOTAL STEP: 118319/1655100	 cls loss: 2.339	 iou loss: 2.608	 avg loss: 4.168468	 lr: 0.010000
2021-05-07 23:10:59,905 - [TRAIN] TOTAL STEP: 118339/1655100	 cls loss: 2.248	 iou loss: 2.828	 avg loss: 4.167543	 lr: 0.010000
2021-05-07 23:11:03,902 - [TRAIN] TOTAL STEP: 118359/1655100	 cls loss: 2.647	 iou loss: 1.032	 avg loss: 4.163683	 lr: 0.010000
2021-05-07 23:11:07,979 - [TRAIN] TOTAL STEP: 118379/1655100	 cls loss: 0.992	 iou loss: 0.453	 avg loss: 4.161792	 lr: 0.010000
2021-05-07 23:11:11,874 - [TRAIN] TOTAL STEP: 118399/1655100	 cls loss: 3.332	 iou loss: 0.934	 avg loss: 4.165691	 lr: 0.010000
2021-05-07 23:11:15,698 - [TRAIN] TOTAL STEP: 118419/1655100	 cls loss: 3.321	 iou loss: 2.440	 avg loss: 4.164856	 lr: 0.010000
2021-05-07 23:11:19,664 - [TRAIN] TOTAL STEP: 118439/1655100	 cls loss: 1.450	 iou loss: 0.535	 avg loss: 4.167990	 lr: 0.010000
2021-05-07 23:11:23,600 - [TRAIN] TOTAL STEP: 118459/1655100	 cls loss: 2.107	 iou loss: 1.424	 avg loss: 4.169327	 lr: 0.010000
2021-05-07 23:11:27,424 - [TRAIN] TOTAL STEP: 118479/1655100	 cls loss: 2.753	 iou loss: 5.745	 avg loss: 4.171527	 lr: 0.010000
2021-05-07 23:11:31,378 - [TRAIN] TOTAL STEP: 118499/1655100	 cls loss: 1.939	 iou loss: 1.903	 avg loss: 4.174872	 lr: 0.010000
2021-05-07 23:11:35,273 - [TRAIN] TOTAL STEP: 118519/1655100	 cls loss: 1.447	 iou loss: 2.380	 avg loss: 4.176795	 lr: 0.010000
2021-05-07 23:11:39,160 - [TRAIN] TOTAL STEP: 118539/1655100	 cls loss: 2.882	 iou loss: 1.344	 avg loss: 4.177167	 lr: 0.010000
2021-05-07 23:11:43,080 - [TRAIN] TOTAL STEP: 118559/1655100	 cls loss: 3.084	 iou loss: 1.100	 avg loss: 4.176945	 lr: 0.010000
2021-05-07 23:11:47,056 - [TRAIN] TOTAL STEP: 118579/1655100	 cls loss: 4.461	 iou loss: 3.366	 avg loss: 4.178411	 lr: 0.010000
2021-05-07 23:11:50,998 - [TRAIN] TOTAL STEP: 118599/1655100	 cls loss: 2.836	 iou loss: 1.779	 avg loss: 4.177611	 lr: 0.010000
2021-05-07 23:11:54,959 - [TRAIN] TOTAL STEP: 118619/1655100	 cls loss: 1.260	 iou loss: 1.897	 avg loss: 4.178668	 lr: 0.010000
2021-05-07 23:11:58,915 - [TRAIN] TOTAL STEP: 118639/1655100	 cls loss: 1.697	 iou loss: 2.044	 avg loss: 4.178939	 lr: 0.010000
2021-05-07 23:12:02,854 - [TRAIN] TOTAL STEP: 118659/1655100	 cls loss: 2.762	 iou loss: 2.097	 avg loss: 4.179405	 lr: 0.010000
2021-05-07 23:12:06,847 - [TRAIN] TOTAL STEP: 118679/1655100	 cls loss: 2.088	 iou loss: 1.576	 avg loss: 4.177884	 lr: 0.010000
2021-05-07 23:12:10,742 - [TRAIN] TOTAL STEP: 118699/1655100	 cls loss: 1.629	 iou loss: 0.925	 avg loss: 4.175582	 lr: 0.010000
2021-05-07 23:12:14,618 - [TRAIN] TOTAL STEP: 118719/1655100	 cls loss: 4.540	 iou loss: 1.639	 avg loss: 4.176520	 lr: 0.010000
2021-05-07 23:12:18,531 - [TRAIN] TOTAL STEP: 118739/1655100	 cls loss: 1.808	 iou loss: 1.204	 avg loss: 4.175132	 lr: 0.010000
2021-05-07 23:12:22,466 - [TRAIN] TOTAL STEP: 118759/1655100	 cls loss: 2.455	 iou loss: 1.144	 avg loss: 4.176085	 lr: 0.010000
2021-05-07 23:12:26,385 - [TRAIN] TOTAL STEP: 118779/1655100	 cls loss: 1.677	 iou loss: 1.453	 avg loss: 4.176914	 lr: 0.010000
2021-05-07 23:12:30,316 - [TRAIN] TOTAL STEP: 118799/1655100	 cls loss: 1.072	 iou loss: 1.715	 avg loss: 4.178015	 lr: 0.010000
2021-05-07 23:12:34,214 - [TRAIN] TOTAL STEP: 118819/1655100	 cls loss: 1.938	 iou loss: 1.444	 avg loss: 4.175313	 lr: 0.010000
2021-05-07 23:12:38,074 - [TRAIN] TOTAL STEP: 118839/1655100	 cls loss: 1.885	 iou loss: 0.802	 avg loss: 4.173868	 lr: 0.010000
2021-05-07 23:12:41,993 - [TRAIN] TOTAL STEP: 118859/1655100	 cls loss: 1.781	 iou loss: 1.211	 avg loss: 4.174513	 lr: 0.010000
2021-05-07 23:12:45,875 - [TRAIN] TOTAL STEP: 118879/1655100	 cls loss: 1.784	 iou loss: 2.018	 avg loss: 4.174614	 lr: 0.010000
2021-05-07 23:12:49,759 - [TRAIN] TOTAL STEP: 118899/1655100	 cls loss: 2.467	 iou loss: 2.739	 avg loss: 4.175339	 lr: 0.010000
2021-05-07 23:12:53,755 - [TRAIN] TOTAL STEP: 118919/1655100	 cls loss: 3.028	 iou loss: 0.910	 avg loss: 4.176133	 lr: 0.010000
2021-05-07 23:12:57,694 - [TRAIN] TOTAL STEP: 118939/1655100	 cls loss: 2.971	 iou loss: 3.009	 avg loss: 4.175275	 lr: 0.010000
2021-05-07 23:13:01,555 - [TRAIN] TOTAL STEP: 118959/1655100	 cls loss: 3.700	 iou loss: 2.744	 avg loss: 4.175673	 lr: 0.010000
2021-05-07 23:13:05,431 - [TRAIN] TOTAL STEP: 118979/1655100	 cls loss: 1.989	 iou loss: 2.249	 avg loss: 4.177596	 lr: 0.010000
2021-05-07 23:13:09,363 - [TRAIN] TOTAL STEP: 118999/1655100	 cls loss: 1.282	 iou loss: 0.737	 avg loss: 4.175806	 lr: 0.010000
2021-05-07 23:13:13,304 - [TRAIN] TOTAL STEP: 119019/1655100	 cls loss: 1.986	 iou loss: 0.741	 avg loss: 4.175172	 lr: 0.010000
2021-05-07 23:13:17,184 - [TRAIN] TOTAL STEP: 119039/1655100	 cls loss: 1.649	 iou loss: 3.205	 avg loss: 4.173857	 lr: 0.010000
2021-05-07 23:13:21,195 - [TRAIN] TOTAL STEP: 119059/1655100	 cls loss: 3.870	 iou loss: 1.468	 avg loss: 4.173921	 lr: 0.010000
2021-05-07 23:13:25,151 - [TRAIN] TOTAL STEP: 119079/1655100	 cls loss: 1.564	 iou loss: 1.635	 avg loss: 4.174696	 lr: 0.010000
2021-05-07 23:13:29,104 - [TRAIN] TOTAL STEP: 119099/1655100	 cls loss: 1.936	 iou loss: 0.766	 avg loss: 4.171205	 lr: 0.010000
2021-05-07 23:13:33,042 - [TRAIN] TOTAL STEP: 119119/1655100	 cls loss: 3.067	 iou loss: 1.439	 avg loss: 4.168602	 lr: 0.010000
2021-05-07 23:13:37,003 - [TRAIN] TOTAL STEP: 119139/1655100	 cls loss: 2.011	 iou loss: 0.796	 avg loss: 4.167917	 lr: 0.010000
2021-05-07 23:13:40,959 - [TRAIN] TOTAL STEP: 119159/1655100	 cls loss: 2.389	 iou loss: 2.380	 avg loss: 4.168683	 lr: 0.010000
2021-05-07 23:13:44,899 - [TRAIN] TOTAL STEP: 119179/1655100	 cls loss: 3.324	 iou loss: 2.264	 avg loss: 4.173405	 lr: 0.010000
2021-05-07 23:13:48,828 - [TRAIN] TOTAL STEP: 119199/1655100	 cls loss: 2.870	 iou loss: 2.524	 avg loss: 4.174765	 lr: 0.010000
2021-05-07 23:13:52,688 - [TRAIN] TOTAL STEP: 119219/1655100	 cls loss: 1.937	 iou loss: 1.923	 avg loss: 4.174160	 lr: 0.010000
2021-05-07 23:13:56,564 - [TRAIN] TOTAL STEP: 119239/1655100	 cls loss: 1.199	 iou loss: 3.907	 avg loss: 4.175142	 lr: 0.010000
2021-05-07 23:14:00,475 - [TRAIN] TOTAL STEP: 119259/1655100	 cls loss: 3.698	 iou loss: 1.952	 avg loss: 4.173498	 lr: 0.010000
2021-05-07 23:14:04,448 - [TRAIN] TOTAL STEP: 119279/1655100	 cls loss: 2.165	 iou loss: 2.355	 avg loss: 4.171188	 lr: 0.010000
2021-05-07 23:14:08,384 - [TRAIN] TOTAL STEP: 119299/1655100	 cls loss: 3.320	 iou loss: 1.135	 avg loss: 4.174880	 lr: 0.010000
2021-05-07 23:14:12,267 - [TRAIN] TOTAL STEP: 119319/1655100	 cls loss: 4.712	 iou loss: 1.014	 avg loss: 4.175413	 lr: 0.010000
2021-05-07 23:14:16,086 - [TRAIN] TOTAL STEP: 119339/1655100	 cls loss: 4.761	 iou loss: 1.070	 avg loss: 4.174152	 lr: 0.010000
2021-05-07 23:14:20,028 - [TRAIN] TOTAL STEP: 119359/1655100	 cls loss: 2.019	 iou loss: 2.085	 avg loss: 4.170802	 lr: 0.010000
2021-05-07 23:14:23,775 - [TRAIN] TOTAL STEP: 119379/1655100	 cls loss: 2.435	 iou loss: 1.870	 avg loss: 4.170043	 lr: 0.010000
2021-05-07 23:14:27,634 - [TRAIN] TOTAL STEP: 119399/1655100	 cls loss: 2.249	 iou loss: 1.494	 avg loss: 4.167396	 lr: 0.010000
2021-05-07 23:14:31,531 - [TRAIN] TOTAL STEP: 119419/1655100	 cls loss: 1.687	 iou loss: 1.025	 avg loss: 4.165974	 lr: 0.010000
2021-05-07 23:14:35,408 - [TRAIN] TOTAL STEP: 119439/1655100	 cls loss: 1.922	 iou loss: 2.084	 avg loss: 4.168714	 lr: 0.010000
2021-05-07 23:14:39,330 - [TRAIN] TOTAL STEP: 119459/1655100	 cls loss: 2.581	 iou loss: 2.107	 avg loss: 4.171191	 lr: 0.010000
2021-05-07 23:14:43,225 - [TRAIN] TOTAL STEP: 119479/1655100	 cls loss: 0.812	 iou loss: 4.301	 avg loss: 4.170619	 lr: 0.010000
2021-05-07 23:14:47,051 - [TRAIN] TOTAL STEP: 119499/1655100	 cls loss: 3.447	 iou loss: 0.854	 avg loss: 4.169693	 lr: 0.010000
2021-05-07 23:14:51,053 - [TRAIN] TOTAL STEP: 119519/1655100	 cls loss: 1.691	 iou loss: 1.041	 avg loss: 4.171412	 lr: 0.010000
2021-05-07 23:14:54,931 - [TRAIN] TOTAL STEP: 119539/1655100	 cls loss: 2.728	 iou loss: 2.154	 avg loss: 4.170631	 lr: 0.010000
2021-05-07 23:14:58,836 - [TRAIN] TOTAL STEP: 119559/1655100	 cls loss: 3.067	 iou loss: 1.877	 avg loss: 4.170978	 lr: 0.010000
2021-05-07 23:15:02,696 - [TRAIN] TOTAL STEP: 119579/1655100	 cls loss: 2.286	 iou loss: 2.006	 avg loss: 4.172531	 lr: 0.010000
2021-05-07 23:15:06,572 - [TRAIN] TOTAL STEP: 119599/1655100	 cls loss: 0.960	 iou loss: 1.828	 avg loss: 4.171268	 lr: 0.010000
2021-05-07 23:15:10,505 - [TRAIN] TOTAL STEP: 119619/1655100	 cls loss: 2.416	 iou loss: 2.089	 avg loss: 4.174665	 lr: 0.010000
2021-05-07 23:15:14,357 - [TRAIN] TOTAL STEP: 119639/1655100	 cls loss: 1.693	 iou loss: 1.190	 avg loss: 4.175072	 lr: 0.010000
2021-05-07 23:15:18,267 - [TRAIN] TOTAL STEP: 119659/1655100	 cls loss: 2.661	 iou loss: 1.518	 avg loss: 4.173555	 lr: 0.010000
2021-05-07 23:15:22,251 - [TRAIN] TOTAL STEP: 119679/1655100	 cls loss: 1.877	 iou loss: 1.323	 avg loss: 4.170750	 lr: 0.010000
2021-05-07 23:15:26,228 - [TRAIN] TOTAL STEP: 119699/1655100	 cls loss: 1.401	 iou loss: 1.603	 avg loss: 4.169197	 lr: 0.010000
2021-05-07 23:15:30,175 - [TRAIN] TOTAL STEP: 119719/1655100	 cls loss: 1.774	 iou loss: 1.767	 avg loss: 4.168135	 lr: 0.010000
2021-05-07 23:15:34,088 - [TRAIN] TOTAL STEP: 119739/1655100	 cls loss: 2.932	 iou loss: 1.049	 avg loss: 4.170260	 lr: 0.010000
2021-05-07 23:15:38,127 - [TRAIN] TOTAL STEP: 119759/1655100	 cls loss: 2.245	 iou loss: 2.292	 avg loss: 4.171491	 lr: 0.010000
2021-05-07 23:15:42,102 - [TRAIN] TOTAL STEP: 119779/1655100	 cls loss: 4.346	 iou loss: 4.249	 avg loss: 4.174447	 lr: 0.010000
2021-05-07 23:15:45,979 - [TRAIN] TOTAL STEP: 119799/1655100	 cls loss: 3.069	 iou loss: 2.256	 avg loss: 4.173328	 lr: 0.010000
2021-05-07 23:15:49,855 - [TRAIN] TOTAL STEP: 119819/1655100	 cls loss: 3.348	 iou loss: 0.724	 avg loss: 4.173624	 lr: 0.010000
2021-05-07 23:15:53,851 - [TRAIN] TOTAL STEP: 119839/1655100	 cls loss: 2.044	 iou loss: 2.530	 avg loss: 4.174290	 lr: 0.010000
2021-05-07 23:15:57,855 - [TRAIN] TOTAL STEP: 119859/1655100	 cls loss: 1.544	 iou loss: 2.715	 avg loss: 4.172322	 lr: 0.010000
2021-05-07 23:16:01,740 - [TRAIN] TOTAL STEP: 119879/1655100	 cls loss: 2.487	 iou loss: 1.443	 avg loss: 4.172447	 lr: 0.010000
2021-05-07 23:16:05,653 - [TRAIN] TOTAL STEP: 119899/1655100	 cls loss: 1.433	 iou loss: 1.629	 avg loss: 4.175053	 lr: 0.010000
2021-05-07 23:16:09,634 - [TRAIN] TOTAL STEP: 119919/1655100	 cls loss: 3.704	 iou loss: 1.113	 avg loss: 4.174553	 lr: 0.010000
2021-05-07 23:16:13,503 - [TRAIN] TOTAL STEP: 119939/1655100	 cls loss: 2.683	 iou loss: 1.259	 avg loss: 4.175265	 lr: 0.010000
2021-05-07 23:16:17,414 - [TRAIN] TOTAL STEP: 119959/1655100	 cls loss: 1.390	 iou loss: 3.287	 avg loss: 4.177029	 lr: 0.010000
2021-05-07 23:16:21,352 - [TRAIN] TOTAL STEP: 119979/1655100	 cls loss: 1.951	 iou loss: 0.826	 avg loss: 4.176870	 lr: 0.010000
2021-05-07 23:16:25,332 - [TRAIN] TOTAL STEP: 119999/1655100	 cls loss: 2.156	 iou loss: 0.746	 avg loss: 4.175408	 lr: 0.010000
2021-05-07 23:16:29,356 - [TRAIN] TOTAL STEP: 120019/1655100	 cls loss: 1.912	 iou loss: 1.838	 avg loss: 4.177528	 lr: 0.010000
2021-05-07 23:16:33,269 - [TRAIN] TOTAL STEP: 120039/1655100	 cls loss: 1.927	 iou loss: 1.002	 avg loss: 4.177867	 lr: 0.010000
2021-05-07 23:16:37,230 - [TRAIN] TOTAL STEP: 120059/1655100	 cls loss: 3.088	 iou loss: 3.323	 avg loss: 4.180927	 lr: 0.010000
2021-05-07 23:16:41,110 - [TRAIN] TOTAL STEP: 120079/1655100	 cls loss: 2.243	 iou loss: 2.503	 avg loss: 4.181276	 lr: 0.010000
2021-05-07 23:16:45,074 - [TRAIN] TOTAL STEP: 120099/1655100	 cls loss: 2.813	 iou loss: 1.688	 avg loss: 4.179768	 lr: 0.010000
2021-05-07 23:16:48,950 - [TRAIN] TOTAL STEP: 120119/1655100	 cls loss: 1.357	 iou loss: 1.234	 avg loss: 4.177648	 lr: 0.010000
2021-05-07 23:16:52,829 - [TRAIN] TOTAL STEP: 120139/1655100	 cls loss: 2.934	 iou loss: 1.859	 avg loss: 4.177536	 lr: 0.010000
2021-05-07 23:16:56,854 - [TRAIN] TOTAL STEP: 120159/1655100	 cls loss: 2.505	 iou loss: 4.538	 avg loss: 4.175062	 lr: 0.010000
2021-05-07 23:17:00,820 - [TRAIN] TOTAL STEP: 120179/1655100	 cls loss: 2.753	 iou loss: 1.180	 avg loss: 4.175216	 lr: 0.010000
2021-05-07 23:17:04,663 - [TRAIN] TOTAL STEP: 120199/1655100	 cls loss: 2.211	 iou loss: 1.311	 avg loss: 4.176139	 lr: 0.010000
2021-05-07 23:17:08,648 - [TRAIN] TOTAL STEP: 120219/1655100	 cls loss: 2.745	 iou loss: 3.020	 avg loss: 4.175493	 lr: 0.010000
2021-05-07 23:17:12,618 - [TRAIN] TOTAL STEP: 120239/1655100	 cls loss: 2.057	 iou loss: 1.482	 avg loss: 4.176590	 lr: 0.010000
2021-05-07 23:17:16,517 - [TRAIN] TOTAL STEP: 120259/1655100	 cls loss: 2.386	 iou loss: 1.116	 avg loss: 4.174927	 lr: 0.010000
2021-05-07 23:17:20,412 - [TRAIN] TOTAL STEP: 120279/1655100	 cls loss: 2.265	 iou loss: 1.208	 avg loss: 4.174446	 lr: 0.010000
2021-05-07 23:17:24,366 - [TRAIN] TOTAL STEP: 120299/1655100	 cls loss: 3.982	 iou loss: 2.016	 avg loss: 4.173092	 lr: 0.010000
2021-05-07 23:17:28,280 - [TRAIN] TOTAL STEP: 120319/1655100	 cls loss: 2.391	 iou loss: 1.295	 avg loss: 4.171970	 lr: 0.010000
2021-05-07 23:17:32,109 - [TRAIN] TOTAL STEP: 120339/1655100	 cls loss: 1.545	 iou loss: 4.998	 avg loss: 4.171893	 lr: 0.010000
2021-05-07 23:17:36,119 - [TRAIN] TOTAL STEP: 120359/1655100	 cls loss: 1.883	 iou loss: 2.530	 avg loss: 4.170836	 lr: 0.010000
2021-05-07 23:17:39,949 - [TRAIN] TOTAL STEP: 120379/1655100	 cls loss: 3.090	 iou loss: 2.240	 avg loss: 4.169640	 lr: 0.010000
2021-05-07 23:17:43,792 - [TRAIN] TOTAL STEP: 120399/1655100	 cls loss: 2.370	 iou loss: 1.825	 avg loss: 4.166510	 lr: 0.010000
2021-05-07 23:17:47,756 - [TRAIN] TOTAL STEP: 120419/1655100	 cls loss: 0.940	 iou loss: 0.220	 avg loss: 4.166467	 lr: 0.010000
2021-05-07 23:17:51,674 - [TRAIN] TOTAL STEP: 120439/1655100	 cls loss: 2.680	 iou loss: 2.264	 avg loss: 4.166997	 lr: 0.010000
2021-05-07 23:17:55,565 - [TRAIN] TOTAL STEP: 120459/1655100	 cls loss: 1.928	 iou loss: 1.700	 avg loss: 4.165677	 lr: 0.010000
2021-05-07 23:17:59,576 - [TRAIN] TOTAL STEP: 120479/1655100	 cls loss: 1.679	 iou loss: 2.744	 avg loss: 4.167533	 lr: 0.010000
2021-05-07 23:18:03,491 - [TRAIN] TOTAL STEP: 120499/1655100	 cls loss: 1.951	 iou loss: 1.329	 avg loss: 4.166974	 lr: 0.010000
2021-05-07 23:18:07,409 - [TRAIN] TOTAL STEP: 120519/1655100	 cls loss: 1.730	 iou loss: 1.713	 avg loss: 4.168192	 lr: 0.010000
2021-05-07 23:18:11,330 - [TRAIN] TOTAL STEP: 120539/1655100	 cls loss: 2.683	 iou loss: 1.442	 avg loss: 4.166296	 lr: 0.010000
2021-05-07 23:18:15,196 - [TRAIN] TOTAL STEP: 120559/1655100	 cls loss: 1.481	 iou loss: 1.348	 avg loss: 4.167615	 lr: 0.010000
2021-05-07 23:18:19,079 - [TRAIN] TOTAL STEP: 120579/1655100	 cls loss: 3.191	 iou loss: 2.314	 avg loss: 4.167550	 lr: 0.010000
2021-05-07 23:18:22,928 - [TRAIN] TOTAL STEP: 120599/1655100	 cls loss: 2.334	 iou loss: 1.323	 avg loss: 4.168001	 lr: 0.010000
2021-05-07 23:18:27,032 - [TRAIN] TOTAL STEP: 120619/1655100	 cls loss: 4.039	 iou loss: 2.831	 avg loss: 4.171693	 lr: 0.010000
2021-05-07 23:18:30,992 - [TRAIN] TOTAL STEP: 120639/1655100	 cls loss: 1.437	 iou loss: 2.157	 avg loss: 4.171538	 lr: 0.010000
2021-05-07 23:18:34,847 - [TRAIN] TOTAL STEP: 120659/1655100	 cls loss: 1.768	 iou loss: 1.795	 avg loss: 4.171401	 lr: 0.010000
